1981-04-01,CAD,1.19099
1981-05-01,BEF,37.403
1981-05-01,GBP,0.47890
1981-05-01,CAD,1.20099
1981-06-01,BEF,38.863
1981-06-01,GBP,0.50680
1981-06-01,CAD,1.20408
1981-07-01,BEF,39.960
1981-07-01,GBP,0.53376
1981-07-01,CAD,1.21073
1981-08-01,BEF,40.882
1981-08-01,GBP,0.54948
1981-08-01,CAD,1.22316
1981-09-01,BEF,38.525
1981-09-01,GBP,0.55119
1981-09-01,CAD,1.20084
1981-10-01,BEF,37.660
1981-10-01,GBP,0.54338
1981-10-01,CAD,1.20285
1981-11-01,BEF,37.420
1981-11-01,GBP,0.52570
1981-11-01,CAD,1.18720
1981-12-01,BEF,38.295
1981-12-01,GBP,0.52547
1981-12-01,CAD,1.18508
1982-01-01,BEF,39.027
1982-01-01,GBP,0.53029
1982-01-01,CAD,1.19255
1982-02-01,BEF,41.144
1982-02-01,GBP,0.54146
1982-02-01,CAD,1.21401
1982-03-01,BEF,44.379
1982-03-01,GBP,0.55397
1982-03-01,CAD,1.22050
1982-04-01,BEF,45.292
1982-04-01,GBP,0.56439
1982-04-01,CAD,1.22524
1982-05-01,BEF,43.665
1982-05-01,GBP,0.55241
1982-05-01,CAD,1.23360
1982-06-01,BEF,46.182
1982-06-01,GBP,0.56950
1982-06-01,CAD,1.27555
1982-07-01,BEF,47.029
1982-07-01,GBP,0.57629
1982-07-01,CAD,1.26995
1982-08-01,BEF,47.483
1982-08-01,GBP,0.57981
1982-08-01,CAD,1.24520
1982-09-01,BEF,48.301
1982-09-01,GBP,0.58414
1982-09-01,CAD,1.23479
1982-10-01,BEF,49.103
1982-10-01,GBP,0.58959
1982-10-01,CAD,1.23011
1982-11-01,BEF,49.600
1982-11-01,GBP,0.61293
1982-11-01,CAD,1.22616
1982-12-01,BEF,47.494
1982-12-01,GBP,0.61888
1982-12-01,CAD,1.23850
1983-01-01,BEF,46.889
1983-01-01,GBP,0.63489
1983-01-01,CAD,1.22866
1983-02-01,BEF,47.739
1983-02-01,GBP,0.65238
1983-02-01,CAD,1.22770
1983-03-01,BEF,47.519
1983-03-01,GBP,0.67128
1983-03-01,CAD,1.22634
1983-04-01,BEF,48.577
1983-04-01,GBP,0.65121
1983-04-01,CAD,1.23248
1983-05-01,BEF,49.239
1983-05-01,GBP,0.63612
1983-05-01,CAD,1.22917
1983-06-01,BEF,50.928
1983-06-01,GBP,0.64612
1983-06-01,CAD,1.23233
1983-07-01,BEF,51.862
1983-07-01,GBP,0.65476
1983-07-01,CAD,1.23233
1983-08-01,BEF,53.609
1983-08-01,GBP,0.66560
1983-08-01,CAD,1.23375
1983-09-01,BEF,53.840
1983-09-01,GBP,0.66727
1983-09-01,CAD,1.23255
1983-10-01,BEF,53.035
1983-10-01,GBP,0.66805
1983-10-01,CAD,1.23200
1983-11-01,BEF,54.538
1983-11-01,GBP,0.67725
1983-11-01,CAD,1.23667
1983-12-01,BEF,55.939
1983-12-01,GBP,0.69751
1983-12-01,CAD,1.24690
1984-01-01,BEF,57.354
1984-01-01,GBP,0.71047
1984-01-01,CAD,1.24844
1984-02-01,BEF,55.279
1984-02-01,GBP,0.69384
1984-02-01,CAD,1.24805
1984-03-01,BEF,53.136
1984-03-01,GBP,0.68704
1984-03-01,CAD,1.26973
1984-04-01,BEF,54.079
1984-04-01,GBP,0.70376
1984-04-01,CAD,1.27964
1984-05-01,BEF,55.925
1984-05-01,GBP,0.71975
1984-05-01,CAD,1.29436
1984-06-01,BEF,55.841
1984-06-01,GBP,0.72634
